"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
89073,"Cerrone","Supernature","['disco', 'disco house', 'hi-nrg', 'post-disco', 'vintage french electronic']",210000,FALSE,0.654,0.955,2,-6.851,0,0.0508,2.74e-05,0.911,0.0672,0.967,128.005,4
67162,"Stevie Wonder","Superstition","['adult standards', 'motown', 'quiet storm', 'soul']",245493,FALSE,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,4
88000,"Blake Shelton","Sure Be Cool If You Did","['contemporary country', 'country', 'country road', 'oklahoma country']",215720,FALSE,0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,4
37636,"Miguel","Sure Thing","['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",195373,FALSE,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81,4
33732,"Robin Luke","Susie Darlin'","[]",153920,FALSE,0.83,0.325,9,-13.681,1,0.0373,0.514,0.00165,0.172,0.816,123.094,4
48407,"Dee Dee Warwick","Suspicious Minds","['brill building pop', 'southern soul']",197320,FALSE,0.478,0.692,3,-5.868,1,0.0455,0.364,0,0.272,0.69,108.986,4
27670,"Randy Vanwarmer","Suzi","['soft rock']",189586,FALSE,0.721,0.592,5,-12.377,1,0.0308,0.18,0.0977,0.178,0.931,132.435,4
38813,"Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign","Swalla","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",216408,TRUE,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,4
94792,"Inner Circle","Sweat (A La La La La Long)","['reggae', 'reggae fusion', 'roots reggae']",227067,FALSE,0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,4
19990,"Zac Brown Band","Sweet Annie","['contemporary country', 'country', 'country road', 'modern country rock']",278693,FALSE,0.635,0.434,6,-7.986,1,0.0298,0.171,1.1e-06,0.106,0.171,139.976,4
67142,"Ava Max","Sweet But Psycho","['dance pop', 'pop', 'post-teen pop']",187436,FALSE,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,4
87349,"Bobby Womack & Peace","Sweet Caroline (Good Times Never Seemed So Good)","['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",189533,FALSE,0.651,0.295,4,-16.912,1,0.036,0.744,0.0125,0.107,0.66,130.436,4
865,"Glee Cast","Sweet Caroline","['glee club', 'hollywood', 'post-teen pop']",118133,FALSE,0.63,0.449,11,-7.127,1,0.0337,0.07,6.91e-05,0.0792,0.638,124.035,4
50718,"The Box Tops","Sweet Cream Ladies, Forward March","['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat']",134066,FALSE,0.703,0.345,1,-15.329,1,0.0405,0.38,0,0.0539,0.718,96.579,4
91877,"Harry Styles","Sweet Creature","['dance pop', 'pop', 'post-teen pop']",224866,FALSE,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,4
25882,"Martha Reeves & The Vandellas","Sweet Darlin'","['adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",182813,FALSE,0.7,0.752,10,-4.56,0,0.0689,0.327,0.00604,0.133,0.46,112.535,4
17247,"Eurythmics","Sweet Dreams (Are Made Of This)","['dance pop', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",216933,FALSE,0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,4
36542,"Smokey Robinson","Sweet Harmony","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",277666,FALSE,0.393,0.374,9,-9.465,1,0.0448,0.797,0,0.0679,0.602,145.414,4
22908,"Tyrese","Sweet Lady","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",290600,FALSE,0.588,0.522,9,-6.254,0,0.0383,0.233,0,0.24,0.584,66.024,4
83093,"Paul Davis","Sweet Life","['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",209333,FALSE,0.454,0.512,0,-7.509,1,0.0249,0.251,0,0.0713,0.569,99.324,4
50838,"Jason Aldean","Sweet Little Somethin'","['contemporary country', 'country', 'country road']",204333,FALSE,0.628,0.87,9,-4.683,1,0.0455,0.0649,4.15e-05,0.349,0.622,119.975,4
995,"Anita Baker","Sweet Love","['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",266200,FALSE,0.453,0.72,10,-6.789,0,0.0252,0.229,0,0.0886,0.586,86.988,4
33408,"Commodores","Sweet Love","['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",393560,FALSE,0.565,0.49,1,-8.348,1,0.0345,0.295,7.63e-06,0.0592,0.434,100.588,4
7217,"Morris Albert","Sweet Loving Man","[]",383026,FALSE,0.547,0.437,2,-10.902,1,0.0338,0.388,0.000111,0.239,0.32,164.103,3
7495,"Andy Williams","Sweet Memories","['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",183613,FALSE,0.156,0.282,10,-13.889,1,0.0309,0.931,0.0807,0.128,0.386,171.606,4
15264,"Lo-Key?","Sweet On U","[]",380866,FALSE,0.723,0.699,1,-8.369,1,0.07,0.0505,0,0.136,0.66,90.206,4
94008,"Stephanie Mills","Sweet Sensation","['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",341969,FALSE,0.793,0.581,7,-9.174,1,0.039,0.00845,0.679,0.0497,0.873,112.109,4
88502,"Billy Idol","Sweet Sixteen","['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",257813,FALSE,0.594,0.591,9,-12.707,0,0.0342,0.564,0.03,0.112,0.696,156.334,4
77342,"Dolly Parton","Sweet Summer Lovin'","['classic country pop', 'country', 'country dawn']",196600,FALSE,0.594,0.501,0,-13.666,1,0.0277,0.482,0.0461,0.0967,0.752,124.187,4
72892,"Bread","Sweet Surrender","['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",156973,FALSE,0.599,0.42,9,-14.348,1,0.0272,0.234,0.000139,0.102,0.629,167.104,4
33147,"Mick Jagger","Sweet Thing","['classic rock']",259519,FALSE,0.811,0.863,1,-4.133,1,0.145,0.0126,0.00535,0.11,0.865,104.837,4
18093,"Rufus Featuring Chaka Khan","Sweet Thing","['australian electropop', 'edm', 'indietronica']",200146,FALSE,0.695,0.297,9,-15.407,1,0.0621,0.855,0.322,0.072,0.703,80.732,4
21431,"Four Tops","Sweet Understanding Love","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",182560,FALSE,0.584,0.822,1,-5.848,1,0.0578,0.624,0,0.124,0.873,148.554,4
76173,"Taylor Swift","Sweeter Than Fiction","['pop', 'post-teen pop']",237640,FALSE,0.71,0.614,6,-6.965,1,0.0366,0.00164,0.000154,0.0785,0.673,135.012,4
23883,"U2","Sweetest Thing","['irish rock', 'permanent wave', 'rock']",184543,FALSE,0.521,0.651,0,-8.999,1,0.0516,0.0404,1.32e-05,0.16,0.512,141.612,4
67482,"Peggy Lee","Sweetheart","['adult standards', 'brill building pop', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",157560,FALSE,0.422,0.138,9,-13.317,0,0.0462,0.763,4.62e-05,0.0885,0.386,69.534,4
94949,"The Drifters","Sweets For My Sweet","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",145653,FALSE,0.773,0.796,0,-8.356,1,0.0371,0.699,0,0.169,0.963,121.061,4
50198,"T.I. Featuring Swizz Beatz","Swing Ya Rag","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",198346,TRUE,0.707,0.899,8,-3.752,1,0.145,0.138,0,0.375,0.659,89.012,4
45678,"The Steve Miller Band","Swingtown",NA,207902,FALSE,0.658,0.557,10,-13.874,1,0.038,0.0186,0.0639,0.194,0.646,132.993,4
69343,"Focus","Sylvia","['drum and bass', 'house', 'liquid funk']",211733,FALSE,0.436,0.784,5,-5.304,1,0.0344,0.14,0.935,0.142,0.607,108.859,4
53866,"Smith","Take A Look Around","['pop', 'uk pop']",169400,FALSE,0.461,0.861,2,-10.309,1,0.258,0.0435,0,0.166,0.693,183.507,4
83334,"Aretha Franklin","Take A Look","['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",160306,FALSE,0.277,0.196,6,-11.615,0,0.0318,0.933,3.35e-05,0.327,0.247,146.55,3
61526,"The Everly Brothers","Take A Message To Mary","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",150066,FALSE,0.745,0.174,4,-18.106,1,0.0525,0.255,0,0.141,0.305,118.292,4
84637,"Filter","Take A Picture","['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",363800,FALSE,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,4
92261,"Drake Featuring Rihanna","Take Care","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",277386,TRUE,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4
76659,"Michael McDonald","Take It To Heart","['mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",357960,FALSE,0.686,0.58,7,-10.503,1,0.0287,0.22,7.39e-05,0.0536,0.6,92.111,4
24215,"Rampage Featuring Billy Lawrence","Take It To The Streets","[]",217906,FALSE,0.885,0.566,7,-9.032,1,0.276,6.57e-05,0.0056,0.301,0.396,101.759,4
70037,"Solomon Burke","Take Me (Just As I Am)","['brill building pop', 'classic soul', 'funk', 'motown', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",186146,FALSE,0.37,0.322,0,-13.364,1,0.0526,0.753,0,0.147,0.258,184.684,3
17194,"Alabama","Take Me Down","['country', 'country road', 'country rock']",225906,FALSE,0.751,0.286,0,-13.237,1,0.0634,0.166,4.57e-05,0.0493,0.517,94.021,4
55540,"Vanilla Fudge","Take Me For A Little While","['blues rock', 'classic rock', 'psychedelic rock']",235133,FALSE,0.301,0.416,10,-16.015,1,0.0348,0.0296,0,0.329,0.517,89.081,4
10897,"Eddie Money","Take Me Home Tonight","['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",211160,FALSE,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4
46874,"Phil Collins","Take Me Home","['mellow gold', 'soft rock']",353573,FALSE,0.62,0.807,8,-7.753,1,0.0548,0.471,0.108,0.0477,0.579,118.796,4
75376,"Terror Squad","Take Me Home","['bronx hip hop', 'hardcore hip hop']",210840,TRUE,0.803,0.8,6,-4.915,0,0.211,0.13,0,0.0488,0.831,131.041,4
90750,"BLACKstreet & Mya Featuring Mase & Blinky Blink","Take Me There","['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",243000,FALSE,0.578,0.872,4,-4.92,0,0.0939,0.215,0.000264,0.608,0.604,95.49,4
52865,"Rascal Flatts","Take Me There","['contemporary country', 'country', 'country road']",266586,FALSE,0.499,0.857,4,-4.501,1,0.0374,0.00476,0,0.102,0.324,83.977,4
97123,"Quarterflash","Take Me To Heart","['album rock', 'new wave pop', 'soft rock']",212893,FALSE,0.689,0.497,2,-14.377,1,0.0319,0.263,5.6e-06,0.218,0.639,114.034,4
77257,"Prism","Take Me To The Kaptin","[]",238333,FALSE,0.547,0.829,9,-9.666,1,0.0772,0.102,0,0.594,0.721,135.305,4
92505,"Grand Funk Railroad","Take Me","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",306453,FALSE,0.485,0.976,9,-4.362,0,0.0793,0.232,0.00014,0.442,0.426,148.924,4
10607,"Richard Marx","Take This Heart","['mellow gold', 'new wave pop', 'soft rock']",250666,FALSE,0.612,0.694,0,-8.277,1,0.026,0.00142,0.0012,0.0749,0.551,115.53,4
26963,"Percy Sledge","Take Time To Know Her","['brill building pop', 'classic soul', 'soul', 'southern soul']",185106,FALSE,0.321,0.337,2,-12.825,1,0.0427,0.698,0.00116,0.0721,0.371,155.279,3
14021,"Angie Martinez Featuring Kelis","Take You Home","['hip pop']",233226,FALSE,0.595,0.639,7,-3.159,1,0.275,0.0663,0,0.0588,0.7,95.912,4
11046,"Luther Vandross","Take You Out","['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",206066,FALSE,0.752,0.575,8,-5.254,1,0.0549,0.077,0,0.125,0.569,86.004,4
99198,"Sean Kingston","Take You There","['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",236693,FALSE,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,4
34638,"Max-A-Million","Take Your Time (Do It Right)","[]",220333,FALSE,0.842,0.961,5,-6.134,1,0.0421,0.0193,0.0087,0.425,0.939,122.979,4
91557,"Mitch Ryder And The Detroit Wheels","Takin' All I Can Get","[]",202466,FALSE,0.556,0.78,0,-10.418,1,0.0737,0.582,6.74e-06,0.0391,0.373,95.509,3
1428,"The Doobie Brothers","Takin' It To The Streets","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",231600,FALSE,0.637,0.697,0,-8.903,1,0.0297,0.171,0,0.108,0.938,147.103,4
69677,"Ricky Martin","Tal Vez","['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",279226,FALSE,0.512,0.615,11,-5.318,1,0.0319,0.216,0,0.123,0.193,115.884,4
90853,"DaBaby","TALK ABOUT IT","['north carolina hip hop', 'rap']",159093,TRUE,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,4
65624,"Adam Faith","Talk About Love","['brill building pop', 'british invasion', 'classic uk pop', 'merseybeat', 'rock-and-roll']",161786,FALSE,0.263,0.944,9,-5.18,1,0.114,0.313,0,0.929,0.381,80.28,4
47498,"Grayson Hugh","Talk It Over","[]",258399,FALSE,0.837,0.383,10,-13.166,1,0.0312,0.702,1.26e-06,0.0625,0.776,95.076,4
34531,"The Music Machine","Talk Talk","['classic garage rock', 'freakbeat', 'psychedelic rock']",118133,FALSE,0.681,0.861,1,-6.881,1,0.0455,0.0432,0.00113,0.0495,0.772,106.965,4
61388,"Frank Sinatra","Talk To Me","['adult standards', 'easy listening', 'lounge']",182040,FALSE,0.228,0.046,2,-22.602,1,0.0357,0.812,0,0.181,0.19,90.57,3
62058,"Quarterflash","Talk To Me","['album rock', 'new wave pop', 'soft rock']",298893,FALSE,0.591,0.457,6,-13.787,0,0.0415,0.0715,0,0.161,0.683,145.175,4
86095,"Coldplay","Talk","['permanent wave', 'pop']",311291,FALSE,0.413,0.557,7,-10.841,0,0.0335,0.00548,0.00227,0.155,0.158,120.318,4
69322,"Tracy Chapman","Talkin' Bout A Revolution","['folk', 'lilith', 'pop rock', 'singer-songwriter']",161600,FALSE,0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,4
61880,"The Impressions","Talking About My Baby","['brill building pop', 'chicago soul', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul']",154133,FALSE,0.62,0.553,6,-6.895,1,0.0905,0.602,0,0.0706,0.695,130.833,4
52736,"Crystal Gayle","Talking In Your Sleep","['adult standards', 'classic country pop', 'country', 'country rock', 'mellow gold']",174520,FALSE,0.443,0.216,8,-11.209,1,0.0345,0.834,0,0.116,0.181,67.387,4
38778,"Gordon Lightfoot","Talking In Your Sleep","['album rock', 'canadian country', 'canadian folk', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",181306,FALSE,0.636,0.205,2,-17.452,1,0.0315,0.898,0.0167,0.107,0.582,95.325,4
40769,"The Romantics","Talking In Your Sleep","['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'rock', 'soft rock']",235093,FALSE,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,4
89277,"Freddy Cannon","Tallahassee Lassie","['brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",132893,FALSE,0.324,0.885,2,-4.766,1,0.0836,0.143,0,0.257,0.242,142.443,4
49346,"Saweetie","Tap In","['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",139413,TRUE,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,4
57668,"6ix9ine Featuring DJ SPINKING","TATI","['emo rap', 'trap']",154565,TRUE,0.779,0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,91.981,4
88775,"Dennis Coffey & The Detroit Guitar Band","Taurus","['instrumental soul', 'rare groove']",181354,FALSE,0.609,0.84,8,-11.82,1,0.0421,0.0492,0.585,0.0858,0.89,112.467,4
18703,"J. Blackfoot","Taxi","['southern soul', 'southern soul blues']",302866,FALSE,0.416,0.468,9,-11.786,0,0.0469,0.093,0,0.354,0.27,67.713,4
42571,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny","Te Bote","['latin', 'reggaeton', 'reggaeton flow', 'tropical']",413680,TRUE,0.904,0.651,11,-3.785,0,0.186,0.367,0.000112,0.0518,0.371,96.54,4
72010,"Bad Bunny","Te Mudaste","['latin', 'reggaeton', 'trap latino']",130013,TRUE,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,4
48331,"Flex","Te Quiero","['latin', 'latin hip hop', 'panamanian pop', 'reggaeton', 'tropical']",199110,FALSE,0.536,0.598,1,-9.608,1,0.0424,0.00314,0,0.319,0.465,83.946,4
82556,"Nino Tempo & April Stevens","Tea For Two","[]",146226,FALSE,0.583,0.663,0,-7.536,1,0.0296,0.493,0,0.303,0.94,97.005,4
76613,"Musiq Soulchild","teachme","['alternative r&b', 'dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",260017,FALSE,0.499,0.61,8,-5.11,0,0.135,0.473,0,0.0722,0.436,172.969,3
99506,"Lorde","Team","['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",193058,FALSE,0.696,0.59,6,-7.428,1,0.0904,0.151,0,0.247,0.462,99.984,4
23691,"Yung Wun Featuring DMX, Lil' Flip & David Banner","Tear It Up","['atl hip hop']",205026,TRUE,0.678,0.94,4,-3.144,0,0.328,0.171,0,0.338,0.643,180.92,4
7051,"Troy Shondell","Tears From An Angel","['deep adult standards']",140560,FALSE,0.597,0.499,3,-10.989,1,0.0276,0.9,1.38e-06,0.299,0.817,99.726,4
56203,"Eric Clapton","Tears In Heaven","['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",280000,FALSE,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,4
74246,"Little Anthony And The Imperials","Tears On My Pillow","['brill building pop', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll']",140533,FALSE,0.432,0.202,0,-14.518,1,0.0283,0.908,0,0.181,0.641,100.082,3
82831,"Ben E. King","Tears, Tears, Tears","['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']",142773,FALSE,0.563,0.437,5,-12.235,1,0.0266,0.618,0,0.23,0.676,104.029,4
16826,"Lady Gaga Featuring Beyonce","Telephone","['dance pop', 'pop']",220626,FALSE,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,4
259,"Chuck Jackson","Tell Him I'm Not Home","['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']",157226,FALSE,0.685,0.326,1,-12.721,0,0.0365,0.606,0,0.0942,0.803,101.863,4
45016,"Travis & Bob","Tell Him No","['rap']",131120,FALSE,0.314,0.631,9,-11.737,1,0.0734,0.625,0,0.252,0.912,184.594,4
44399,"The Drew-Vels","Tell Him","[]",136133,FALSE,0.496,0.341,2,-12.391,0,0.0283,0.769,0,0.0972,0.681,111.415,4
7107,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Tell It To The Rain","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",157720,FALSE,0.517,0.615,0,-9.664,1,0.0723,0.284,0,0.0969,0.597,137.164,4
57119,"Savoy Brown","Tell Mama","['blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'roots rock']",323733,FALSE,0.519,0.7,2,-9.675,1,0.0582,0.0458,0.000892,0.0634,0.669,133.465,4
56035,"Robert Palmer","Tell Me I'm Not Dreaming","['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'disco', 'heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",227200,FALSE,0.577,0.703,5,-10.975,1,0.0498,0.286,8.98e-05,0.122,0.783,115.003,4
97252,"Selena Gomez","Tell Me Something I Don't Know","['dance pop', 'pop', 'post-teen pop']",201426,FALSE,0.611,0.936,7,-3.697,0,0.11,0.0309,0,0.12,0.697,144.901,4
533,"Nancy Wilson","Tell Me The Truth","['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']",152960,FALSE,0.344,0.102,1,-18.301,1,0.0559,0.957,0.0103,0.463,0.226,178.971,3
91333,"Keith","Tell Me To My Face","['australian country', 'contemporary country', 'country', 'country road']",172880,FALSE,0.358,0.606,7,-8.632,1,0.0361,0.0602,0,0.222,0.833,203.458,4
79611,"Matthews' Southern Comfort","Tell Me Why","['british folk', 'classic uk pop']",125306,FALSE,0.492,0.235,5,-17.572,1,0.0328,0.715,0,0.189,0.431,84.079,4
82121,"Sean Paul","Temperature","['dance pop', 'dancehall', 'pop', 'pop rap']",218573,FALSE,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
11208,"Corina","Temptation","['pop reggaeton']",241533,FALSE,0.609,0.771,7,-10.663,1,0.0428,0.000274,0.05,0.038,0.565,118.352,4
57175,"Babyface","Tender Lover","['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",259266,FALSE,0.743,0.86,5,-6.346,1,0.0445,0.226,0.000422,0.0513,0.687,102.459,4
